epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,train/t_rec_loss,train/reach_match_loss,train/reach_rank_loss,train/task_loss,train/kd_loss,train/s_rec_loss,train/d_pos_mean,train/d_neg_mean,train/rank_gap_mean,train/mask_mean,train/mask_std,train/mask_fg_mean,train/mask_bg_mean,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,val/t_rec_loss,val/reach_match_loss,val/reach_rank_loss,val/task_loss,val/kd_loss,val/s_rec_loss,val/d_pos_mean,val/d_neg_mean,val/rank_gap_mean,val/mask_mean,val/mask_std,val/mask_fg_mean,val/mask_bg_mean,phase_stop_fitness,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,207.413,0.68719,0.33918,0.7958,0,0.00676,0.00132,0.15317,0.28717,37.7016,0.03451,0.00132,2.44571,2.44439,0.47217,0.05166,0.51908,0.49883,0.93767,0.89215,0.92783,0.63538,1.02659,0.44665,0.84958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63538,0.00995652,0.00331884,0.00995652,0.00331884,0.00995652,0.00331884,0.00995652,0.00331884
2,402.878,0.79563,0.37599,0.80994,0,0.00646,0.00122,0.15315,0.30242,4.74513,0.02213,0.00122,2.44078,2.43956,0.4719,0.05147,0.52002,0.49831,0.8929,0.83318,0.88187,0.56139,1.19582,0.54568,0.87078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56139,0.0199564,0.00665215,0.0199564,0.00665215,0.0199564,0.00665215,0.0199564,0.00665215
3,600.566,1.16627,0.59114,0.88399,0,0.00624,0.00138,0.15317,0.39334,6.38069,0.01419,0.00138,2.42739,2.426,0.47202,0.05091,0.5154,0.49799,0.67719,0.59775,0.62134,0.30295,1.71576,1.00504,1.01976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30295,0.0299561,0.00998535,0.0299561,0.00998535,0.0299561,0.00998535,0.0299561,0.00998535
4,798.523,1.84696,1.14351,1.08727,0,0.00571,0.00165,0.15323,0.56161,8.16813,0.00874,0.00165,2.40354,2.40189,0.47117,0.05015,0.50797,0.49587,0.52557,0.44156,0.42574,0.17677,2.14187,1.41136,1.17475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17677,0.029999,0.00999966,0.029999,0.00999966,0.029999,0.00999966,0.029999,0.00999966
5,996.99,2.05287,1.30512,1.15617,0,0.00539,0.00151,0.15319,0.60442,7.68834,0.00646,0.00151,2.38976,2.38825,0.47426,0.04952,0.50938,0.49995,0.50831,0.43368,0.40657,0.16783,2.17996,1.46103,1.16829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16783,0.0299982,0.00999939,0.0299982,0.00999939,0.0299982,0.00999939,0.0299982,0.00999939
6,1196.36,2.07889,1.32465,1.16489,0,0.00508,0.00146,0.15318,0.60918,6.83823,0.0056,0.00146,2.37579,2.37434,0.47582,0.04934,0.51223,0.50188,0.48729,0.3901,0.36015,0.15334,2.23185,1.48256,1.1854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15334,0.0299971,0.00999905,0.0299971,0.00999905,0.0299971,0.00999905,0.0299971,0.00999905
7,1394.07,2.0764,1.29651,1.16093,0,0.00496,0.00145,0.15318,0.60344,6.04279,0.00515,0.00145,2.36961,2.36816,0.47736,0.04976,0.51573,0.50401,0.58182,0.47648,0.47809,0.20817,2.12658,1.29262,1.14701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20817,0.0299959,0.00999863,0.0299959,0.00999863,0.0299959,0.00999863,0.0299959,0.00999863
8,1591.45,2.05477,1.27888,1.15012,0,0.00465,0.00136,0.15317,0.60129,5.68162,0.00489,0.00136,2.37153,2.37017,0.479,0.04975,0.51788,0.50642,0.58211,0.47359,0.4876,0.22132,2.08786,1.28261,1.13328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22132,0.0299944,0.00999813,0.0299944,0.00999813,0.0299944,0.00999813,0.0299944,0.00999813
9,1788.72,1.99575,1.21408,1.12263,0,0.0045,0.00134,0.15317,0.57864,4.85674,0.0047,0.00134,2.35815,2.35681,0.47852,0.05002,0.52024,0.50558,0.54519,0.45697,0.45123,0.21775,2.26707,1.47993,1.1621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21775,0.0299927,0.00999756,0.0299927,0.00999756,0.0299927,0.00999756,0.0299927,0.00999756
10,1985.85,1.96527,1.17785,1.10693,0,0.0044,0.0013,0.15316,0.57109,4.59112,0.00455,0.0013,2.34594,2.34464,0.47911,0.04969,0.51607,0.50645,0.60708,0.47692,0.49953,0.23999,2.06785,1.25035,1.12015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23999,0.0299907,0.00999691,0.0299907,0.00999691,0.0299907,0.00999691,0.0299907,0.00999691
