epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,train/t_rec_loss,train/reach_match_loss,train/reach_rank_loss,train/task_loss,train/kd_loss,train/s_rec_loss,train/d_pos_mean,train/d_neg_mean,train/rank_gap_mean,train/mask_mean,train/mask_std,train/mask_fg_mean,train/mask_bg_mean,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,val/t_rec_loss,val/reach_match_loss,val/reach_rank_loss,val/task_loss,val/kd_loss,val/s_rec_loss,val/d_pos_mean,val/d_neg_mean,val/rank_gap_mean,val/mask_mean,val/mask_std,val/mask_fg_mean,val/mask_bg_mean,phase_stop_fitness,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,190.864,2.84599,3.48982,1.59649,0,0.0122,0.00945,0.15437,1.49495,0.50145,0.00138,0.00945,2.6698,2.66035,0.48228,0.05573,0.48297,0.4821,0.24662,0.19178,0.14672,0.05137,2.77698,2.66791,1.34521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05137,0.00995652,0.00331884,0.00995652,0.00331884,0.00995652,0.00331884,0.00995652,0.00331884
2,458.306,2.77666,2.39695,1.39092,0,0.01179,0.00539,0.15375,0.90304,0.66087,0.00193,0.00539,2.6802,2.67481,0.48112,0.05673,0.49317,0.48094,0.48335,0.15738,0.07819,0.0282,2.87215,4.89088,1.60289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0282,0.0199564,0.00665215,0.0199564,0.00665215,0.0199564,0.00665215,0.0199564,0.00665215
3,659.804,2.92046,2.39461,1.47822,0,0.01116,0.0067,0.15394,0.90505,0.46182,0.00174,0.0067,2.67891,2.6722,0.48033,0.05914,0.49824,0.47957,0.39508,0.10763,0.02023,0.00474,3.30845,4.74288,1.76869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00474,0.0299561,0.00998535,0.0299561,0.00998535,0.0299561,0.00998535,0.0299561,0.00998535
4,872.805,2.94804,2.39776,1.53975,0,0.01057,0.0077,0.15408,0.90422,0.39821,0.00135,0.0077,2.71116,2.70345,0.47981,0.0622,0.50284,0.47963,0.23363,0.19564,0.13166,0.04365,2.8399,5.08872,1.45503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04365,0.029999,0.00999966,0.029999,0.00999966,0.029999,0.00999966,0.029999,0.00999966
5,1083.13,2.82721,2.23141,1.49549,0,0.00991,0.00678,0.15395,0.87019,0.42323,0.00119,0.00678,2.71591,2.70913,0.47938,0.06513,0.51561,0.47883,0.22288,0.21327,0.11824,0.03828,2.7783,2.19287,1.48366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03828,0.0299982,0.00999939,0.0299982,0.00999939,0.0299982,0.00999939,0.0299982,0.00999939
6,1292.74,2.7574,2.1387,1.46098,0,0.00931,0.00551,0.15377,0.84814,0.40806,0.00112,0.00551,2.75039,2.74488,0.48044,0.06633,0.51539,0.4799,0.5778,0.20151,0.16799,0.06256,2.73386,2.30326,1.465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06256,0.0299971,0.00999905,0.0299971,0.00999905,0.0299971,0.00999905,0.0299971,0.00999905
7,1494.91,2.70949,2.06287,1.44291,0,0.00888,0.00544,0.15376,0.83729,0.36408,0.00118,0.00544,2.76577,2.76034,0.47938,0.06786,0.51125,0.47859,0.41063,0.21114,0.20903,0.07796,2.70262,2.03236,1.42078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07796,0.0299959,0.00999863,0.0299959,0.00999863,0.0299959,0.00999863,0.0299959,0.00999863
8,1695.35,2.64244,1.97349,1.41049,0,0.00853,0.00507,0.1537,0.80985,0.15516,0.00119,0.00507,2.77526,2.77018,0.47719,0.06843,0.50057,0.4761,0.35578,0.26287,0.23727,0.09258,2.55312,2.09861,1.3264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09258,0.0299944,0.00999813,0.0299944,0.00999813,0.0299944,0.00999813,0.0299944,0.00999813
9,1895.4,2.61992,1.9442,1.39559,0,0.00817,0.00431,0.15359,0.79832,0.18067,0.00124,0.00431,2.75981,2.7555,0.47585,0.06735,0.50072,0.47434,0.63765,0.23772,0.23789,0.09507,2.55338,1.87822,1.32759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09507,0.0299927,0.00999756,0.0299927,0.00999756,0.0299927,0.00999756,0.0299927,0.00999756
10,2095.03,2.57937,1.90156,1.37097,0,0.00792,0.00404,0.15355,0.78971,0.20265,0.00131,0.00404,2.76665,2.76261,0.47403,0.06781,0.49449,0.47339,0.42678,0.269,0.27134,0.11132,2.49697,1.76055,1.28596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11132,0.0299907,0.00999691,0.0299907,0.00999691,0.0299907,0.00999691,0.0299907,0.00999691
