epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,train/t_rec_loss,train/reach_match_loss,train/reach_rank_loss,train/task_loss,train/kd_loss,train/s_rec_loss,train/d_pos_mean,train/d_neg_mean,train/rank_gap_mean,train/mask_mean,train/mask_std,train/mask_fg_mean,train/mask_bg_mean,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,val/t_rec_loss,val/reach_match_loss,val/reach_rank_loss,val/task_loss,val/kd_loss,val/s_rec_loss,val/d_pos_mean,val/d_neg_mean,val/rank_gap_mean,val/mask_mean,val/mask_std,val/mask_fg_mean,val/mask_bg_mean,phase_stop_fitness,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,118.796,2.84715,3.50576,1.61993,0,0.0295,1.54028,0.61937,1.97574,0.3257,0,1.54028,2.27314,0.73287,0.48789,0.06304,0.46722,0.48769,0.54086,0.15408,0.10509,0.03426,2.94289,3.06359,1.47689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03426,0.00995652,0.00331884,0.00995652,0.00331884,0.00995652,0.00331884,0.00995652,0.00331884
2,237.876,2.82148,2.42276,1.47566,0,0.02169,0.42175,0.23483,0.95206,0.34588,0,0.42175,2.62883,2.20708,0.49389,0.06238,0.48129,0.49392,0.44274,0.11497,0.04666,0.01355,3.13858,5.0229,1.947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01355,0.0199564,0.00665215,0.0199564,0.00665215,0.0199564,0.00665215,0.0199564,0.00665215
3,358.68,2.93805,2.3895,1.54748,0,0.01559,0.12777,0.17442,0.94037,0.08429,0,0.12777,2.57581,2.44804,0.49351,0.05801,0.4865,0.49354,0.4086,0.18219,0.03817,0.01017,3.20195,5.6552,1.93836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01017,0.0299561,0.00998535,0.0299561,0.00998535,0.0299561,0.00998535,0.0299561,0.00998535
4,481.469,2.94628,2.37025,1.55491,0,0.01122,0.06875,0.16421,0.92221,0.04965,0,0.06875,2.47904,2.41029,0.4903,0.06131,0.4893,0.48923,0.43478,0.11553,0.05792,0.01494,3.0174,2.93997,1.71661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01494,0.029999,0.00999966,0.029999,0.00999966,0.029999,0.00999966,0.029999,0.00999966
5,604.726,2.82077,2.20768,1.50556,0,0.0087,0.03937,0.15887,0.87591,0.06179,0,0.03937,2.43349,2.39412,0.49174,0.06651,0.49084,0.49098,0.35194,0.22739,0.1646,0.05933,2.79087,2.27941,1.50322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05933,0.0299982,0.00999939,0.0299982,0.00999939,0.0299982,0.00999939,0.0299982,0.00999939
6,721.992,2.74266,2.09827,1.46574,0,0.00769,0.02996,0.15736,0.84458,0.07952,0,0.02996,2.41282,2.38286,0.48795,0.06738,0.48112,0.48447,0.57769,0.19786,0.17534,0.06501,2.77459,2.04845,1.47723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06501,0.0299971,0.00999905,0.0299971,0.00999905,0.0299971,0.00999905,0.0299971,0.00999905
7,838.281,2.69716,2.01979,1.44649,0,0.00721,0.02869,0.15721,0.82712,0.11556,0,0.02869,2.39969,2.371,0.48786,0.06975,0.48113,0.47987,0.61595,0.21845,0.17333,0.06234,2.79363,1.89625,1.47455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06234,0.0299959,0.00999863,0.0299959,0.00999863,0.0299959,0.00999863,0.0299959,0.00999863
8,952.361,2.63979,1.96083,1.42096,0,0.00686,0.02593,0.15683,0.80919,0.13684,0,0.02593,2.40848,2.38256,0.48856,0.07068,0.48893,0.4866,0.33908,0.26222,0.21773,0.08211,2.66667,1.93602,1.3856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08211,0.0299944,0.00999813,0.0299944,0.00999813,0.0299944,0.00999813,0.0299944,0.00999813
9,1066.85,2.61734,1.92768,1.40986,0,0.00659,0.02277,0.15629,0.79498,0.16804,0,0.02277,2.38933,2.36655,0.48648,0.06828,0.48862,0.48575,0.67994,0.20643,0.218,0.08529,2.7002,1.99378,1.37077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08529,0.0299927,0.00999756,0.0299927,0.00999756,0.0299927,0.00999756,0.0299927,0.00999756
10,1182.5,2.57766,1.87807,1.3791,0,0.00637,0.02237,0.15623,0.78436,0.19862,0,0.02237,2.37634,2.35398,0.48792,0.06833,0.49037,0.48738,0.38172,0.28158,0.2689,0.11041,2.55519,1.80202,1.31828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11041,0.0299907,0.00999691,0.0299907,0.00999691,0.0299907,0.00999691,0.0299907,0.00999691
